MATHEMATICS,10, 500  , 40  
MATHEMATICS,10, 500  , 40  
READING,3, 100  , 40  
READING,3, 100  , 40  
READING,3, 100  , 40  
READING,3, 100  , 40  
READING,3, 100  , 40  
READING,3, 100  , 40  
READING,3, 100  , 40  
READING,3, 121  , 40  
READING,3, 164  , 40  
READING,3, 187  , 39  
READING,3, 203  , 31  
READING,3, 215  , 26  
READING,3, 224  , 23  
READING,3, 233  , 21  
READING,3, 240  , 19  
READING,3, 247  , 18  
READING,3, 253  , 17  
READING,3, 259  , 16  
READING,3, 264  , 15  
READING,3, 269  , 15  
READING,3, 274  , 14  
READING,3, 279  , 14  
READING,3, 284  , 14  
READING,3, 288  , 13  
READING,3, 293  , 13  
READING,3, 298  , 13  
READING,3, 302  , 13  
READING,3, 307  , 13  
READING,3, 312  , 13  
READING,3, 317  , 14  
READING,3, 323  , 14  
READING,3, 329  , 15  
READING,3, 335  , 15  
READING,3, 342  , 16  
READING,3, 349  , 17  
READING,3, 358  , 18  
READING,3, 368  , 20  
READING,3, 382  , 24  
READING,3, 400  , 29  
READING,3, 432  , 40  
READING,3, 500  , 40  
READING,4, 100  , 40  
READING,4, 100  , 40  
READING,4, 100  , 40  
READING,4, 100  , 40  
READING,4, 100  , 40  
READING,4, 100  , 40  
READING,4, 100  , 40  
READING,4, 100  , 40  
READING,4, 100  , 40  
READING,4, 100  , 40  
READING,4, 123  , 40  
READING,4, 144  , 40  
READING,4, 160  , 36  
READING,4, 174  , 32  
READING,4, 185  , 28  
READING,4, 195  , 26  
READING,4, 204  , 24  
READING,4, 213  , 23  
READING,4, 220  , 22  
READING,4, 228  , 21  
READING,4, 234  , 20  
READING,4, 241  , 20  
READING,4, 247  , 19  
READING,4, 254  , 19  
READING,4, 260  , 18  
READING,4, 266  , 18  
READING,4, 272  , 18  
READING,4, 278  , 18  
READING,4, 284  , 18  
READING,4, 290  , 18  
READING,4, 296  , 18  
READING,4, 302  , 18  
READING,4, 308  , 18  
READING,4, 314  , 18  
READING,4, 321  , 18  
READING,4, 328  , 19  
READING,4, 335  , 19  
READING,4, 343  , 20  
READING,4, 351  , 20  
READING,4, 360  , 21  
READING,4, 370  , 23  
READING,4, 381  , 24  
READING,4, 394  , 27  
READING,4, 409  , 30  
READING,4, 428  , 34  
READING,4, 452  , 40  
READING,4, 485  , 40  
READING,4, 500  , 40  
READING,4, 500  , 40  
READING,5, 100  , 40  
READING,5, 100  , 40  
READING,5, 100  , 40  
READING,5, 100  , 40  
READING,5, 100  , 40  
READING,5, 100  , 40  
READING,5, 100  , 40  
READING,5, 100  , 40  
READING,5, 100  , 40  
READING,5, 100  , 40  
READING,5, 125  , 40  
READING,5, 144  , 35  
READING,5, 159  , 30  
READING,5, 171  , 27  
READING,5, 182  , 25  
READING,5, 191  , 24  
READING,5, 199  , 22  
READING,5, 207  , 21  
READING,5, 215  , 20  
READING,5, 222  , 19  
READING,5, 228  , 19  
READING,5, 235  , 18  
READING,5, 241  , 18  
READING,5, 247  , 17  
READING,5, 253  , 17  
READING,5, 258  , 17  
READING,5, 264  , 17  
READING,5, 270  , 16  
READING,5, 276  , 16  
READING,5, 281  , 16  
READING,5, 287  , 16  
READING,5, 293  , 16  
READING,5, 299  , 17  
READING,5, 305  , 17  
READING,5, 312  , 17  
READING,5, 319  , 17  
READING,5, 325  , 18  
READING,5, 333  , 18  
READING,5, 341  , 19  
READING,5, 349  , 19  
READING,5, 358  , 20  
READING,5, 369  , 22  
READING,5, 381  , 24  
READING,5, 395  , 27  
READING,5, 413  , 31  
READING,5, 437  , 36  
READING,5, 469  , 40  
READING,5, 500  , 40  
READING,5, 500  , 40  
READING,6, 100  , 40  
