Grade	Subject	theta	RawScore	scaledscore	perflevel	LowScaledScore	HighScaledScore	GrowthTheta	Information	StandardErrorTheta	StandardErrorScaleScore
7	mat	0.091294333	35	236	2	229.4265803	241.0920785	-0.033834193	20.0605823	0.2232689	5.83274907
7	mat	0.157392832	36	238	2	232.1012591	243.2289905	0.044177921	20.16706513	0.222678686	5.649811953
7	mat	0.224301581	37	238	2	232.1012591	243.2289905	0.123146325	20.17562935	0.222631419	5.477919401
7	mat	0.292347894	38	240	3	234.798041	245.4321631	0.203457327	20.07993951	0.223161257	5.317061034
7	mat	0.361903632	39	242	3	236.6244088	246.9594634	0.285549813	19.87311109	0.224319522	5.167527267
7	mat	0.433396985	40	244	3	238.483786	248.5437621	0.369929152	19.54765514	0.226179201	5.029988082
7	mat	0.507327651	41	246	3	241.1053115	251.0682943	0.457185105	19.09551449	0.228841253	4.942575669
7	mat	0.584310301	42	246	3	241.1053115	251.0682943	0.548043131	18.50802796	0.232444849	5.020407106
7	mat	0.665100281	43	248	3	243.5403525	253.7857935	0.643394723	17.77610846	0.23718196	5.122720526
7	mat	0.750661041	44	250	3	245.2557146	255.7663606	0.744376982	16.89037134	0.243321453	5.255322958
7	mat	0.842288944	45	252	3	247.0634455	257.9166384	0.852519928	15.84101348	0.251251416	5.42659646
7	mat	0.941709409	46	254	3	248.9884687	260.1464389	0.96985997	14.61883507	0.261543311	5.57898512
7	mat	1.051405729	47	258	3	251.0653119	261.5081494	1.099327989	13.21527839	0.27508179	5.221418761
7	mat	1.175085406	48	260	4	253.3429707	263.0761466	1.24529973	11.62407786	0.293305863	4.86658797
7	mat	1.318611977	49	262	4	255.8941116	264.9428352	1.414695576	9.844554132	0.318714612	4.524361837
7	mat	1.492193033	50	264	4	258.8358959	267.2738573	1.619562938	7.886383159	0.356091054	4.218980721
7	mat	1.715656609	51	266	4	261.21309	270.4036306	1.883303661	5.782034978	0.415871963	4.595270313
7	mat	2.035585437	52	270	4	263.5271609	275.1598101	2.260896563	3.609155299	0.526377376	5.816324601
7	mat	2.608865539	53	276	4	266.7722404	280	2.937504853	1.539408415	0.805977786	8.905831885
7	mat	4	54	280	4	270	280	4.579377835	0.240071853	2.040935958	10
