Grade	Subject	theta	RawScore	scaledscore	perflevel	LowScaledScore	HighScaledScore	GrowthTheta	Information	StandardErrorTheta	StandardErrorScaleScore
6	mat	0.325709465	38	242	3	236.5734723	247.148707	0.281643083	20.50546031	0.220833644	5.287617375
6	mat	0.396750833	39	244	3	238.4313373	248.8113421	0.366279968	20.11833252	0.22294822	5.190002413
6	mat	0.469817502	40	246	3	240.2772357	250.5326507	0.453329746	19.64482499	0.225619129	5.127707473
6	mat	0.545371738	41	248	3	242.7674489	253.2621764	0.543343148	19.08565071	0.22890038	5.202281371
6	mat	0.623931778	42	248	3	242.7674489	253.2621764	0.636937589	18.44088454	0.232867631	5.292446167
6	mat	0.706153413	43	250	3	245.3754411	256.1769868	0.734894362	17.70854277	0.237634005	5.400772842
6	mat	0.792849731	44	252	3	247.215438	258.2777316	0.838182159	16.88356984	0.243370459	5.531146789
6	mat	0.885076556	45	254	3	249.153115	260.2480514	0.948058862	15.95663259	0.250339498	5.547468235
6	mat	0.984236671	46	258	3	251.2111643	261.389641	1.06619571	14.91363305	0.258945444	5.089238392
6	mat	1.092288699	47	260	4	253.419774	262.6494422	1.194926159	13.73586765	0.269818641	4.614834065
6	mat	1.212098098	48	262	4	257.1494832	264.8899436	1.337664041	12.40137484	0.283965175	4.123632044
6	mat	1.348089837	49	262	4	257.1494832	264.8899436	1.499681153	10.88727378	0.303068241	3.616828382
6	mat	1.507678838	50	264	4	260.6936202	267.689406	1.689811446	9.171555449	0.33020109	3.497892898
6	mat	1.704782911	51	266	4	262.3407002	270.2182597	1.924636244	7.233235707	0.371820809	3.938779754
6	mat	1.97082238	52	270	4	264.383946	273.8114434	2.241588927	5.050369627	0.444977875	4.713748676
6	mat	2.407872445	53	274	4	267.161012	280	2.7622793	2.602523642	0.619872912	6.566450338
6	mat	4	54	280	4	270	280	4.65909973	0.184690888	2.326897564	10
