Grade,Subject,theta,RawScore,scaledscore,perflevel,LowScaledScore,HighScaledScore,GrowthTheta,Information,StandardErrorTheta,StandardErrorScaleScore,GrowthThetaLow,GrowthThetaHigh,GrowthThetaSe,scaleScoreUnrounded,scaleScoreUnroundedConstrained
03,mat,-0.365474962120116,25,234,2,226.957537275004,240.815954448204,-0.0964197692945123,9.52088396843669,0.324086815774719,6.92920858660021,-0.406476852878611,0.213637314289586,0.310057083584099,233.972403417314,233.972403417314
03,mat,-0.246209393027118,26,236,2,229.527002202082,242.959458179062,0.0176827881840302,9.48828306262971,0.324643105236688,6.71622798848999,-0.292906503067308,0.328272079435369,0.310589291251339,236.553909241837,236.553909241837
03,mat,-0.12431350885854,27,240,3,232.110050027863,245.185843846076,0.134301794285428,9.3404462013128,0.32720217985417,6.53789690910614,-0.178735789133162,0.447339377704017,0.31303758341859,239.192348293105,239.192348293105
03,mat,0.001530771267604,28,242,3,234.733081939395,247.520450034619,0.254698270113606,9.07996006061125,0.331862385667574,6.39368404761201,-0.0627977786083364,0.572194318835549,0.317496048721943,241.583734727506,241.583734727506
03,mat,0.132846277805667,29,244,3,237.424749130314,249.994081320051,0.38032912272707,8.71073038232907,0.338822867985175,6.28466609486858,0.0561739112663563,0.704484334187783,0.324155211460713,243.932849334627,243.932849334627
03,mat,0.271441025846675,30,246,3,240.179608010302,252.644757851833,0.512924098165809,8.23837143490737,0.348400938070801,6.23257492076567,0.179605451685333,0.846242744646284,0.333318646480476,246.412182931068,246.412182931068
03,mat,0.419561134850963,31,250,3,242.602999146663,255.520833942817,0.654632081282136,7.67108726608476,0.361053482552483,6.45891739807662,0.30920861951465,1.00005554304962,0.345423461767486,249.06191654474,249.06191654474
03,mat,0.58006831532414,32,252,3,245.181908523936,258.684578607518,0.80819089901082,7.0209691147836,0.37739962883611,6.75133504179087,0.44712891633521,1.16925288168643,0.361061982675611,251.933243565727,251.933243565727
03,mat,0.756723728594311,33,256,3,247.969003820366,261.259320910413,0.977198891844343,6.30484537241293,0.398256415035841,6.64515854502338,0.59618301414043,1.35821476954826,0.381015877703913,255.093447738718,255.093447738718
03,mat,0.954612471121429,34,258,3,251.03555273632,263.538217819021,1.16652102219825,5.54350189525328,0.424725073161143,6.25133254135028,0.760182315717427,1.57285972867906,0.406338706480819,258.633496800026,258.633496800026
03,mat,1.18100512550338,35,262,4,254.481549034661,266.180717724421,1.38311312883712,4.75714982559238,0.458486534465841,5.84958434487994,0.944474496163226,1.82175176151101,0.438638632673894,261.52366811075,261.52366811075
03,mat,1.44719233475384,36,264,4,258.451302722858,269.334249337734,1.63777708235307,3.95613195488433,0.502764512546094,5.44147330743826,1.15677726717397,2.11877689753217,0.4809998151791,264.227448804,264.227448804
03,mat,1.7733106702897,37,268,4,261.796754833511,273.283197838703,1.9497777411205,3.12793288805821,0.565420156930573,5.74322150259596,1.40883464709652,2.49072083514448,0.540943094023982,267.539976336107,267.539976336107
03,mat,2.20445821182598,38,272,4,265.112944469257,278.72571905184,2.36226088704433,2.22707705957624,0.670088828827647,6.80638729129149,1.72118023243045,3.00334154165821,0.641080654613879,271.919331760548,271.919331760548
03,mat,2.88923126312357,39,278,4,269.53873486367,280,3.01739008350601,1.18367917235327,0.919142815795298,9.33613830162824,2.13803699972963,3.89674316728239,0.879353083776379,278.874873165298,278.874873165298
03,mat,3.99999999999992,40,280,4,270,280,4.08007359399992,0.355983519112057,1.67604260421932,10,2.47658694618709,5.68356024181275,1.60348664781283,290.157440325037,280
04,mat,-9.06040307700762,0,200,1,200,210.408280329298,-6.25684428469944,0.0105553435292982,4.47213595499958,10,-9.27929702674746,-3.23439154265143,3.02245274204802,200,200
04,mat,-8.46984468029281,1,200,1,200,210.408280329298,-5.85772071970704,0.0153848281139879,4.47213595499958,10,-8.88017346175505,-2.83526797765902,3.02245274204802,200.816560658596,200.816560658596
04,mat,-7.87928628357801,2,202,1,200,212.04140164649,-5.45859715471463,0.0226321340446579,4.47213595499958,10,-8.48104989676265,-2.43614441266662,3.02245274204802,201.633121317192,201.633121317192
04,mat,-7.2887278868632,3,202,1,200,212.04140164649,-5.05947358972223,0.0337287093505311,4.47213595499958,10,-8.08192633177024,-2.03702084767421,3.02245274204802,202.449681975788,202.449681975788
04,mat,-6.69816949014839,4,204,1,200,214.082803292979,-4.66035002472982,0.051243313083388,4.41754924540418,10,-7.64591083152449,-1.67478921793515,2.98556080679467,203.266242634383,203.266242634383
04,mat,-6.10761109343359,5,204,1,200,214.082803292979,-4.26122645973742,0.0801970459852228,3.53118779063106,10,-6.64774787319036,-1.87470504628448,2.38652141345294,204.082803292979,204.082803292979
04,mat,-5.51705269671878,6,204,1,200,214.082803292979,-3.86210289474501,0.131467279746451,2.75798031181787,10,-5.72605900874673,-1.9981467807433,1.86395611400171,204.899363951575,204.899363951575
04,mat,-4.92649430000397,7,206,1,200,215.181645677855,-3.46297932975261,0.231259020657981,2.0794604219789,10,-4.86836389713458,-2.05759476237063,1.40538456738197,205.715924610171,205.715924610171
04,mat,-4.33593590328917,8,206,1,200,215.181645677855,-3.0638557647602,0.447341244794517,1.49513541632566,8.11488147677308,-4.07432954826731,-2.0533819812531,1.0104737835071,206.532485268767,206.532485268767
04,mat,-3.63049323280351,9,208,1,203.331422505841,212.18323000748,-2.5870886997108,1.10108955275647,0.952990736203434,5.17237889512288,-3.23115889184446,-1.94301850757714,0.644070192133659,207.349045927363,207.349045927363
04,mat,-3.10130260837531,10,208,1,203.331422505841,212.18323000748,-2.22943999001962,2.17591809052026,0.677920440019952,3.67942860651596,-2.68760640388682,-1.77127357615243,0.458166413867195,208.165606585959,208.165606585959
04,mat,-2.75970370800413,11,210,1,206.670026354177,212.697748437993,-1.99857345476744,3.24307397104213,0.555292199465657,3.01386104190776,-2.37386267848538,-1.62328423104951,0.375289223717933,209.683887396085,209.683887396085
04,mat,-2.5019885160684,12,212,1,209.140019504117,214.168344428815,-1.82439896714642,4.23853060513292,0.48572710414569,2.63629490490243,-2.15267324873908,-1.49612468555376,0.328274281592658,211.082642461671,211.082642461671
04,mat,-2.29138064511077,13,212,1,209.140019504117,214.168344428815,-1.68206153745332,5.14837357537936,0.440722247114561,2.39203001979639,-1.9799196924103,-1.38420338249633,0.297858154956985,212.225721471261,212.225721471261
04,mat,-2.11076439973036,14,214,1,211.943628045231,216.149991484872,-1.55999367735211,5.9741223236167,0.409131524928604,2.2205706566474,-1.83650152769962,-1.2834858270046,0.276507850347511,213.206020250915,213.206020250915
04,mat,-1.95082729273973,15,214,1,211.943628045231,216.149991484872,-1.45190162638514,6.72172225141026,0.385708951897071,2.09344410880664,-1.71257954204432,-1.19122371072596,0.26067791565918,214.074082536642,214.074082536642
04,mat,-1.80596489268951,16,214,1,211.943628045231,216.149991484872,-1.35399768011491,7.39752787200364,0.367668729971553,1.99553039400746,-1.60248327452657,-1.10551208570325,0.248485594411661,214.860326507598,214.860326507598
04,mat,-1.67253643881022,17,216,1,214.387633709409,218.106536458724,-1.26382126321867,8.00707496470616,0.353397158101194,1.91807111309508,-1.5026615445256,-1.02498098191175,0.238840281306928,215.584512475663,215.584512475663
04,mat,-1.54806616219011,18,216,1,214.387633709409,218.106536458724,-1.17969914961134,8.55490896007942,0.341894649154201,1.85564098417755,-1.41076556401057,-0.948632735212101,0.231066414399237,216.260077732912,216.260077732912
04,mat,-1.43077742093694,19,216,1,214.387633709409,218.106536458724,-1.10043061189711,9.04526239573635,0.332498289177908,1.80464202669978,-1.32514658117094,-0.875714642623293,0.224715969273822,216.896665043625,216.896665043625
04,mat,-1.31935922886231,20,218,1,216.343062869808,220.003518671183,-1.02512963188699,9.48263993788919,0.324739688523398,1.7625320451894,-1.2446020208988,-0.805657242875181,0.219472389011808,217.501389815153,217.501389815153
04,mat,-1.21281291780773,21,218,1,216.343062869808,220.003518671183,-0.953121268715021,9.87229947891895,0.318266434884763,1.72739831384104,-1.16821876765038,-0.738023769779663,0.215097498935358,218.079672341642,218.079672341642
04,mat,-1.11035184778831,22,218,1,216.343062869808,220.003518671183,-0.883873878843708,10.2204131835928,0.31279930053942,2.00075334303197,-1.09527646435078,-0.672471293336631,0.211402585507077,218.635782129499,218.635782129499
04,mat,-1.01136946903603,23,220,2,218.038604303325,223.775873745015,-0.816977531084023,10.53379193439,0.308111304043132,2.44032174640489,-1.0252117764495,-0.608743285718547,0.208234245365477,219.173011241386,219.173011241386
04,mat,-0.915364032584256,24,220,2,218.038604303325,223.775873745015,-0.752093122923131,10.8195936182965,0.304014659358347,2.87133518910612,-0.957558687934228,-0.546627557912034,0.205465565011097,219.694082931232,219.694082931232
04,mat,-0.821922600703107,25,220,2,218.038604303325,223.775873745015,-0.688941574121414,11.0847457039101,0.300356567693883,3.29424722702464,-0.891934850880727,-0.4859482973621,0.202993276759314,220.566932710962,220.566932710962
04,mat,-0.73070458287726,26,222,2,219.084258962108,226.503250248776,-0.627292699651554,11.3354025952964,0.297017149147223,3.70949564333391,-0.828029060511003,-0.426556338792106,0.200736360859448,221.96170362573,221.96170362573
04,mat,-0.641414419275098,27,224,2,219.901793283415,228.468458969464,-0.566946748067599,11.5765351650234,0.293907522803101,4.11761727162464,-0.765581496014311,-0.368312000120886,0.198634747946712,223.32699664717,223.32699664717
04,mat,-0.553786436625475,28,224,2,219.901793283415,228.468458969464,-0.507724166485882,11.8116410322124,0.290967766303322,4.44904841442387,-0.704372106521763,-0.311076226450002,0.19664794003588,224.666874057714,224.666874057714
04,mat,-0.467575757942343,29,226,2,221.57890449163,230.391255815943,-0.44945945700442,12.0426173986103,0.288163888305031,4.40617566215644,-0.644212421388939,-0.254706492619901,0.194752964384519,225.985080153787,225.985080153787
04,mat,-0.382554426058361,30,228,2,223.582049381316,232.273429804554,-0.391998556828066,12.2697857235765,0.28548382754586,4.36519613984495,-0.584940226325327,-0.199056887330805,0.192941669497261,227.285100518985,227.285100518985
04,mat,-0.298497235185783,31,228,2,223.582049381316,232.273429804554,-0.335189262656753,12.4920718331423,0.282932452133895,4.32618428339289,-0.526406608097795,-0.143971917215711,0.191217345441042,228.570378666884,228.570378666884
04,mat,-0.215181763391898,32,230,2,225.554911757627,234.133719331306,-0.278881252633727,12.707222712531,0.280527007659284,4.2894037868392,-0.468472900126118,-0.0892896051413358,0.189591647492391,229.844315544466,229.844315544466
04,mat,-0.132378708796536,33,232,2,227.501633343287,235.98105456939,-0.222919555151807,12.9120634181665,0.278292930966019,4.25524359275258,-0.41100132206466,-0.0348377882389534,0.188081766912853,231.110417296689,231.110417296689
04,mat,-0.0498535017144218,34,232,2,227.501633343287,235.98105456939,-0.167145638405253,13.1026807057395,0.276261217221136,4.22417763335071,-0.353854289911718,0.0195630131012115,0.186708651506464,232.372270615987,232.372270615987
04,mat,0.032641794598809,35,234,2,230.081012606293,238.4513175587,-0.111391936582024,13.2745360278281,0.274467119665274,4.1967449490103,-0.296888063439913,0.0741041902758648,0.185496126857889,233.63366658408,233.63366658408
04,mat,0.115372598191735,36,234,2,230.081012606293,238.4513175587,-0.0554790692883244,13.4224309929483,0.272950824222194,4.17356000339747,-0.239950421549509,0.12899228297286,0.184471352261184,234.898663580913,234.898663580913
04,mat,0.198626880010427,37,236,2,232.016312219588,240.497949728982,0.000787586041962357,13.5403140633823,0.27176006084936,4.24081875469703,-0.182878999535569,0.184454171619493,0.183666585577531,236.171664831964,236.171664831964
04,mat,0.282728554753877,38,238,2,233.969443905827,243.426523342213,0.0576269442361156,13.6209345810119,0.270954611241098,4.56137002029199,-0.125495285489633,0.240749173961864,0.183122229725748,237.457623161374,237.457623161374
04,mat,0.36804225423521,39,238,2,233.969443905827,243.426523342213,0.115285438415691,13.6553519276979,0.27061293486588,4.89570941609414,-0.0676058724141287,0.29817674924551,0.18289131082982,238.762113979132,238.762113979132
04,mat,0.454998914398741,40,240,3,235.950433821579,246.44562181295,0.174054312751182,13.6324103407089,0.270840542467477,5.2475939956857,-0.00899082462292858,0.357099450125293,0.183045137374111,240.139672046536,240.139672046536
04,mat,0.544108682045192,41,242,3,237.298597442015,248.542237284811,0.234278345355823,13.5382865838789,0.271780409337425,5.62181992139793,0.0505980074361968,0.417958683275448,0.183680337919626,242.214404704195,242.214404704195
04,mat,0.636002677229559,42,244,3,238.675489215296,250.724758085652,0.296384073025446,13.3563036556395,0.273625682549204,6.02463443517814,0.111456623851849,0.481311522199043,0.184927449173597,244.353962217219,244.353962217219
04,mat,0.731471177126265,43,246,3,240.135863173178,253.017625866462,0.360905597459297,13.067215887629,0.276635853838284,6.44088134664223,0.173943751174731,0.547867443743864,0.186961846284566,246.57674451982,246.57674451982
04,mat,0.83154296807428,44,248,3,242.360488760154,255.452920696157,0.428538214623887,12.6500722334371,0.281159975825655,6.54621596800128,0.23851878130626,0.618557647941514,0.190019433317627,248.906704728156,248.906704728156
04,mat,0.937573763088445,45,252,3,244.677572274689,258.073243235832,0.500198170930409,12.0838329323616,0.287672033890553,6.69783548057165,0.305777621914896,0.694618719945921,0.194420549015512,251.375407755261,251.375407755261
04,mat,1.0514093733527,46,254,3,247.114732434311,260.475661804394,0.577132941216464,11.3495773531356,0.296831615299057,6.68046468504183,0.376521971734598,0.777743910698331,0.200610969481866,254.025829414498,254.025829414498
04,mat,1.17567597485893,47,256,3,249.710805874681,262.095423609933,0.66111740283544,10.4329445275775,0.309596862541403,6.19230886762625,0.45187915616013,0.870355649510751,0.20923824667531,256.919114664934,256.919114664934
04,mat,1.31422038854828,48,260,4,252.521181237033,263.943924857754,0.754751395018227,9.32713073558547,0.327435654417695,5.71137181036025,0.533456961777066,0.976045828259388,0.221294433241161,260.073527051398,260.073527051398
04,mat,1.47307109096088,49,262,4,255.629689989313,266.121122894572,0.862109209251597,8.03530134168957,0.352775905919883,5.2457164526293,0.623688795627092,1.1005296228761,0.238420413624506,261.951194928616,261.951194928616
04,mat,1.66240043344279,50,264,4,259.170076249653,268.79959919578,0.990065737428002,6.57308280640739,0.390045658520187,4.81476147306333,0.726456897719019,1.25367457713699,0.263608839708983,264.189130418946,264.189130418946
04,mat,1.90146226143544,51,268,4,261.71270616473,272.317134531143,1.15163351730008,4.9698666923039,0.448567319899249,5.30221418320625,0.848473340671967,1.4547936939282,0.303160176628115,267.014920347937,267.014920347937
04,mat,2.23430077578703,52,270,4,264.40931613589,277.489047357893,1.37657942468836,3.26679307202263,0.553272630690762,6.53986561100191,1.00265510830841,1.75050374106831,0.37392431637995,270.949181746892,270.949181746892
04,mat,2.80850749411247,53,278,4,268.13263860098,280,1.76465185534981,1.51484410175187,0.812486268469588,9.60385660129535,1.21554034024326,2.31376337045635,0.549111515106543,277.736495202275,277.736495202275
04,mat,3.99999999999992,54,280,4,270,280,2.56991131699994,0.298852554703614,1.82924347117753,10,1.33363361860997,3.80618901538992,1.23627769838998,291.820330969266,280
05,mat,-10.2511576907392,0,200,1,200,210.398038679049,-10.2511576907392,0.00176844592471082,4.47213595499958,10,-14.7232936457387,-5.77902173573959,4.47213595499958,200,200
05,mat,-9.52245955827818,1,200,1,200,210.398038679049,-9.52245955827818,0.00316803406539568,4.47213595499958,10,-13.9945955132778,-5.0503236032786,4.47213595499958,200.796077358097,200.796077358097
05,mat,-8.7937614258172,2,202,1,200,211.990193395243,-8.7937614258172,0.00570738882702085,4.47213595499958,10,-13.2658973808168,-4.32162547081762,4.47213595499958,201.592154716194,201.592154716194
05,mat,-8.06506329335621,3,202,1,200,211.990193395243,-8.06506329335621,0.0103676929870748,4.47213595499958,10,-12.5371992483558,-3.59292733835663,4.47213595499958,202.388232074291,202.388232074291
05,mat,-7.33636516089523,4,204,1,200,213.980386790485,-7.33636516089523,0.0190776171462448,4.47213595499958,10,-11.8085011158948,-2.86422920589565,4.47213595499958,203.184309432388,203.184309432388
05,mat,-6.60766702843424,5,204,1,200,213.980386790485,-6.60766702843424,0.0358575324381868,4.47213595499958,10,-11.0798029834338,-2.13553107343466,4.47213595499958,203.980386790485,203.980386790485
05,mat,-5.87896889597326,6,204,1,200,213.980386790485,-5.87896889597326,0.0698833727636205,3.78279730945607,10,-9.66176620542933,-2.09617158651719,3.78279730945607,204.776464148583,204.776464148583
05,mat,-5.15027076351227,7,206,1,200,215.579503949538,-5.15027076351227,0.144775870707935,2.6281606419732,10,-7.77843140548547,-2.52211012153908,2.6281606419732,205.57254150668,205.57254150668
05,mat,-4.42157263105129,8,206,1,200,215.579503949538,-4.42157263105129,0.328552386653198,1.74460730590272,9.21784752761928,-6.16617993695401,-2.67696532514857,1.74460730590272,206.368618864777,206.368618864777
05,mat,-3.56054529560267,9,208,1,203.049340571319,212.15029639607,-3.56054529560267,0.968975425013949,1.01588282654104,5.3675420074759,-4.57642812214371,-2.54466246906163,1.01588282654104,207.164696222874,207.164696222874
05,mat,-2.97855576859266,10,208,1,203.049340571319,212.15029639607,-2.97855576859266,2.00286374761847,0.706601080356466,3.73341381727548,-3.68515684894912,-2.27195468823619,0.706601080356466,208.034940744515,208.034940744515
05,mat,-2.62104921133962,11,210,1,206.877047807786,212.970693516788,-2.62104921133962,3.00724808813309,0.576654082835168,3.04682285450095,-3.19770329417478,-2.04439512850445,0.576654082835169,209.923870662287,209.923870662287
05,mat,-2.35580694331739,12,212,1,209.366082069573,214.417481148605,-2.35580694331739,3.96030632397916,0.502499472697615,2.65501784061311,-2.858306416015,-1.85330747061977,0.502499472697615,211.325310846698,211.325310846698
05,mat,-2.14138182342094,13,212,1,209.366082069573,214.417481148605,-2.14138182342094,4.86129353108504,0.453548857664199,2.39638123841928,-2.59493068108514,-1.68783296575674,0.453548857664199,212.458252371481,212.458252371481
05,mat,-1.95934119924239,14,214,1,211.700129917746,215.983168390495,-1.95934119924239,5.70927506264021,0.418513543246308,2.2112678405253,-2.37785474248869,-1.54082765599608,0.418513543246308,213.420086425387,213.420086425387
05,mat,-1.79976784673428,15,214,1,211.700129917746,215.983168390495,-1.79976784673428,6.50399683968507,0.39211173436125,2.07177063222382,-2.19187958109553,-1.40765611237303,0.39211173436125,214.263211882854,214.263211882854
05,mat,-1.65668593923765,16,216,1,214.15980828374,217.847537599089,-1.65668593923765,7.24798749629252,0.37144223364759,1.962560780009,-2.02812817288524,-1.28524370559006,0.37144223364759,215.019202759886,215.019202759886
05,mat,-1.52618358755079,17,216,1,214.15980828374,217.847537599089,-1.52618358755079,7.94709230321394,0.354728327590943,1.87425079924722,-1.88091191514173,-1.17145525995985,0.354728327590943,215.708728004779,215.708728004779
05,mat,-1.4055893149671,18,216,1,214.15980828374,217.847537599089,-1.4055893149671,8.60921602214037,0.340814604973027,1.80073593249205,-1.74640391994012,-1.06477470999407,0.340814604973027,216.345902693673,216.345902693673
05,mat,-1.29298559624137,19,216,1,214.15980828374,217.847537599089,-1.29298559624137,9.24290614475882,0.32892412529522,1.73791111894836,-1.62190972153659,-0.964061470946155,0.32892412529522,216.94085830732,216.94085830732
05,mat,-1.18695695073725,20,218,1,216.388285715506,219.801253942987,-1.18695695073725,9.85579225985873,0.318532851609163,1.68300754487083,-1.50548980234641,-0.868424099128088,0.318532851609163,217.501073711962,217.501073711962
05,mat,-1.08642111294787,21,218,1,216.388285715506,219.801253942987,-1.08642111294787,10.4535148772184,0.309292101327069,1.6341829028709,-1.39571321427494,-0.777129011620806,0.309292101327069,218.032267190671,218.032267190671
05,mat,-0.990523695979957,22,218,1,216.388285715506,219.801253942987,-0.990523695979957,11.0391306559984,0.300976483133417,1.8022618934791,-1.29150017911337,-0.689547212846541,0.300976483133417,218.538953001806,218.538953001806
05,mat,-0.898587759979039,23,220,2,217.971956402801,224.295034450155,-0.898587759979039,11.6128813310598,0.293447224324352,2.49432025619979,-1.19203498430339,-0.605140535654687,0.293447224324352,219.024707840444,219.024707840444
05,mat,-0.810031144118115,24,220,2,217.971956402801,224.295034450155,-0.810031144118115,12.1726922230195,0.286620123844718,3.16687648009284,-1.09665126796283,-0.523411020273397,0.286620123844718,219.492607625,219.492607625
05,mat,-0.724373978713198,25,220,2,217.971956402801,224.295034450155,-0.724373978713198,12.7144648223532,0.280447102731814,3.82342033473749,-1.00482108144501,-0.443926875981384,0.280447102731814,219.945187806041,219.945187806041
05,mat,-0.641171948392256,26,222,2,218.93234186537,227.867091023252,-0.641171948392256,13.2330156198063,0.274897371619981,4.467374578941,-0.916069320012237,-0.366274576772275,0.274897371619981,221.647693475288,221.647693475288
05,mat,-0.560046140854489,27,224,2,219.387117238854,229.590597326926,-0.560046140854489,13.7224478877947,0.26995054270461,5.10174004403595,-0.829996683559099,-0.290095598149878,0.26995054270461,223.483118985193,223.483118985193
05,mat,-0.480643690335026,28,226,2,219.829697032711,231.288345054918,-0.480643690335026,14.1769018018594,0.265588541762423,5.72932401110367,-0.746232232097449,-0.215055148572604,0.265588541762423,225.279554517307,225.279554517307
05,mat,-0.40263411282567,29,228,2,222.028527216756,233.800879210541,-0.40263411282567,14.5909545030819,0.26179307140874,5.92292016761856,-0.664427184234411,-0.14084104141693,0.26179307140874,227.044477085392,227.044477085392
05,mat,-0.325706123087812,30,228,2,222.028527216756,233.800879210541,-0.325706123087812,14.9598794477344,0.258544886716582,5.84943182616702,-0.584251009804394,-0.0671612363712297,0.258544886716582,228.784929341905,228.784929341905
05,mat,-0.249564256253982,31,230,2,224.719721336459,236.295470688247,-0.249564256253982,15.2797843058958,0.255824060674515,5.787874675894,-0.505388316928497,0.00625980442053234,0.255824060674515,230.507596012353,230.507596012353
05,mat,-0.173926399680648,32,232,2,226.481060561183,237.956658910281,-0.173926399680648,15.5476506610118,0.253610723515077,5.73779917454925,-0.427537123195725,0.0796843238344285,0.253610723515077,232.218859735732,232.218859735732
05,mat,-0.0985107790419838,33,234,2,228.226323811255,239.62386718232,-0.0985107790419838,15.76133303186,0.25188570850054,5.69877168553258,-0.350396487542524,0.153374929458556,0.25188570850054,233.925095496788,233.925095496788
05,mat,-0.0230409813714235,34,236,2,229.962152325216,241.310373253302,-0.0230409813714235,15.9194242273547,0.250631885854043,5.67411046404311,-0.273672867225466,0.227590904482619,0.250631885854043,235.632556982547,235.632556982547
05,mat,0.0527627306250442,35,238,2,231.695191280398,243.017019491615,0.0527627306250442,16.0211055251996,0.249835276031439,5.66091410560838,-0.197072545406395,0.302598006656483,0.249835276031439,237.347573091064,237.347573091064
